ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
2.627999999999994341e+00,-1.609185894079618551e-16,3.218371788159237102e-16
2.629999999999994120e+00,-1.610410540878765778e-16,3.220821081757531557e-16
2.631999999999993900e+00,-1.611635187677913006e-16,3.223270375355826011e-16
2.633999999999993680e+00,-1.612859834477060233e-16,3.225719668954120465e-16
2.635999999999993459e+00,-1.614084481276207460e-16,3.228168962552414920e-16
2.637999999999993239e+00,-1.615309128075354687e-16,3.230618256150709374e-16
2.639999999999993019e+00,-1.616533774874501914e-16,3.233067549749003829e-16
2.641999999999992799e+00,-1.617758421673649142e-16,3.235516843347298283e-16
2.643999999999992578e+00,-1.618983068472796369e-16,3.237966136945592738e-16
2.645999999999992358e+00,-1.620207715271943596e-16,3.240415430543887192e-16
2.647999999999992138e+00,-1.621432362071090823e-16,3.242864724142181647e-16
2.649999999999991918e+00,-1.622657008870238051e-16,3.245314017740476101e-16
2.651999999999991697e+00,-1.623881655669385278e-16,3.247763311338770556e-16
2.653999999999991477e+00,-1.625106302468532505e-16,3.250212604937065010e-16
2.655999999999991257e+00,-1.626330949267679732e-16,3.252661898535359465e-16
2.657999999999991037e+00,-1.627555596066826960e-16,3.255111192133653919e-16
2.659999999999990816e+00,-1.628780242865974187e-16,3.257560485731948374e-16
2.661999999999990596e+00,-1.630004889665121414e-16,3.260009779330242828e-16
2.663999999999990376e+00,-1.631229536464268641e-16,3.262459072928537283e-16
2.665999999999990155e+00,-1.632454183263415869e-16,3.264908366526831737e-16
2.667999999999989935e+00,-1.633678830062563096e-16,3.267357660125126192e-16
2.669999999999989715e+00,-1.634903476861710323e-16,3.269806953723420646e-16
2.671999999999989495e+00,-1.636128123660857550e-16,3.272256247321715100e-16
2.673999999999989274e+00,-1.637352770460004777e-16,3.274705540920009555e-16
2.675999999999989054e+00,-1.638577417259152005e-16,3.277154834518304009e-16
2.677999999999988834e+00,-1.639802064058298985e-16,3.279604128116597971e-16
2.679999999999988614e+00,-1.641026710857446213e-16,3.282053421714892425e-16
2.681999999999988393e+00,-1.642251357656593440e-16,3.284502715313186880e-16
2.683999999999988173e+00,-1.643476004455740667e-16,3.286952008911481334e-16
2.685999999999987953e+00,-1.644700651254887894e-16,3.289401302509775789e-16
2.687999999999987732e+00,-1.645925298054035122e-16,3.291850596108070243e-16
2.689999999999987512e+00,-1.647149944853182349e-16,3.294299889706364698e-16
2.691999999999987292e+00,-1.648374591652329576e-16,3.296749183304659152e-16
2.693999999999987072e+00,-1.649599238451476803e-16,3.299198476902953607e-16
2.695999999999986851e+00,-1.650823885250624031e-16,3.301647770501248061e-16
2.697999999999986631e+00,-1.652048532049771258e-16,3.304097064099542516e-16
2.699999999999986411e+00,-1.653273178848918485e-16,3.306546357697836970e-16
2.701999999999986191e+00,-1.654497825648065712e-16,3.308995651296131425e-16
2.703999999999985970e+00,-1.655722472447212939e-16,3.311444944894425879e-16
2.705999999999985750e+00,-1.656947119246360167e-16,3.313894238492720333e-16
2.707999999999985530e+00,-1.658171766045507394e-16,3.316343532091014788e-16
2.709999999999985310e+00,-1.659396412844654621e-16,3.318792825689309242e-16
2.711999999999985089e+00,-1.660621059643801848e-16,3.321242119287603697e-16
2.713999999999984869e+00,-1.661845706442949076e-16,3.323691412885898151e-16
2.715999999999984649e+00,-1.663070353242096303e-16,3.326140706484192606e-16
2.717999999999984428e+00,-1.664295000041243530e-16,3.328590000082487060e-16
2.719999999999984208e+00,-1.665519646840390757e-16,3.331039293680781515e-16
2.721999999999983988e+00,-1.666744293639537985e-16,3.333488587279075969e-16
2.723999999999983768e+00,-1.667968940438685212e-16,3.335937880877370424e-16
2.725999999999983547e+00,-1.669193587237832439e-16,3.338387174475664878e-16
2.727999999999983327e+00,-1.670418234036979666e-16,3.340836468073959333e-16
