ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.200022365148473114e+01,1.199999999999999858e+02,-3.037124061885481294e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200022545512570105e+01,1.199999999999999858e+02,-3.061616997868428797e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200022725876667806e+01,1.199999999999999858e+02,-3.086109933851376299e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200022906240764797e+01,1.199999999999999858e+02,-3.110602869834323802e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200023086604862499e+01,1.199999999999999858e+02,-3.135095805817271305e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200023266968959490e+01,1.199999999999999858e+02,-3.159588741800218808e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200023447333056481e+01,1.199999999999999858e+02,-3.184081677783166311e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200023627697153472e+01,1.199999999999999858e+02,-3.208574613766113814e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200023808061250463e+01,1.199999999999999858e+02,-3.233067549749061317e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200023988425348165e+01,1.199999999999999858e+02,-3.257560485732008820e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200024168789444445e+01,1.199999999999999858e+02,-3.282053421714956323e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200024349153541436e+01,1.199999999999999858e+02,-3.306546357697903826e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200024529517638427e+01,1.199999999999999858e+02,-3.331039293680851329e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200024709881735419e+01,1.199999999999999858e+02,-3.355532229663798832e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200024890245831699e+01,1.199999999999999858e+02,-3.380025165646746335e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200025070609928690e+01,1.199999999999999858e+02,-3.404518101629693838e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200025250974024971e+01,1.199999999999999858e+02,-3.429011037612641341e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200025431338121962e+01,1.199999999999999858e+02,-3.453503973595588844e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200025611702218242e+01,1.199999999999999858e+02,-3.477996909578536347e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200025792066314523e+01,1.199999999999999858e+02,-3.502489845561483850e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200025972430410803e+01,1.199999999999999858e+02,-3.526982781544431353e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200026152794507084e+01,1.199999999999999858e+02,-3.551475717527378855e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200026333158603364e+01,1.199999999999999858e+02,-3.575968653510322809e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200026513522699645e+01,1.199999999999999858e+02,-3.600461589493266367e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200026693886795925e+01,1.199999999999999858e+02,-3.624954525476209926e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200026874250892206e+01,1.199999999999999858e+02,-3.649447461459153484e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200027054614988486e+01,1.199999999999999858e+02,-3.673940397442097043e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200027234979084767e+01,1.199999999999999858e+02,-3.698433333425040602e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200027415343180337e+01,1.199999999999999858e+02,-3.722926269407984160e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200027595707276618e+01,1.199999999999999858e+02,-3.747419205390927719e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200027776071372188e+01,1.199999999999999858e+02,-3.771912141373871278e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200027956435467758e+01,1.199999999999999858e+02,-3.796405077356814836e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200028136799564038e+01,1.199999999999999858e+02,-3.820898013339758395e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200028317163659608e+01,1.199999999999999858e+02,-3.845390949322701954e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200028497527755178e+01,1.199999999999999858e+02,-3.869883885305645512e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200028677891850748e+01,1.199999999999999858e+02,-3.894376821288589071e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200028858255947029e+01,1.199999999999999858e+02,-3.918869757271532630e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
