ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.200016045555459954e+01,1.200002805473056355e+02,-4.629164900776895830e-15,-7.769614932625389381e-01,1.842913681643078450e+00,2.449293598294706414e-16
3.200015974705392807e+01,1.200002824937186148e+02,-4.653657836759839389e-15,-7.962174861899314893e-01,1.834676460492526751e+00,2.449293598294706414e-16
3.200015902122308376e+01,1.200002844313183772e+02,-4.678150772742782947e-15,-8.153861648974078946e-01,1.826238046393157788e+00,2.449293598294706414e-16
3.200015827814166869e+01,1.200002863598924847e+02,-4.702643708725726506e-15,-8.344654273233363950e-01,1.817599364712169319e+00,2.449293598294706414e-16
3.200015751789116081e+01,1.200002882792294230e+02,-4.727136644708670065e-15,-8.534531812115881966e-01,1.808761362778357196e+00,2.449293598294706414e-16
3.200015674055493520e+01,1.200002901891187292e+02,-4.751629580691613623e-15,-8.723473443409770489e-01,1.799725009778228468e+00,2.449293598294706414e-16
3.200015594621823567e+01,1.200002920893509355e+02,-4.776122516674557182e-15,-8.911458447535978156e-01,1.790491296649720177e+00,2.449293598294706414e-16
3.200015513496816055e+01,1.200002939797176822e+02,-4.800615452657500741e-15,-9.098466209820403883e-01,1.781061235973531387e+00,2.449293598294706414e-16
3.200015430689368401e+01,1.200002958600116898e+02,-4.825108388640444299e-15,-9.284476222754528552e-01,1.771435861862082239e+00,2.449293598294706414e-16
3.200015346208561340e+01,1.200002977300267304e+02,-4.849601324623387858e-15,-9.469468088244291648e-01,1.761616229846111992e+00,2.449293598294706414e-16
3.200015260063658218e+01,1.200002995895577413e+02,-4.874094260606331417e-15,-9.653421519846971943e-01,1.751603416758928722e+00,2.449293598294706414e-16
