ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.200002490970512525e+01,1.200002667252726241e+02,-4.604671964793952272e-15,-1.959080279923872681e+00,4.024977724328434592e-01,2.449293598294706414e-16
3.200002314046274421e+01,1.200002671365575821e+02,-4.629164900776895830e-15,-1.965160753280414063e+00,3.716762216854284651e-01,2.449293598294706414e-16
3.200002136593352731e+01,1.200002675151803686e+02,-4.653657836759839389e-15,-1.970756352626415131e+00,3.407629653918232693e-01,2.449293598294706414e-16
3.200001958655532519e+01,1.200002678610476607e+02,-4.678150772742782947e-15,-1.975865697331466109e+00,3.097656309354533954e-01,2.449293598294706414e-16
3.200001780276716090e+01,1.200002681740740798e+02,-4.702643708725726506e-15,-1.980487526741213422e+00,2.786918664447727845e-01,2.449293598294706414e-16
3.200001601500915172e+01,1.200002684541823754e+02,-4.727136644708670065e-15,-1.984620700488408662e+00,2.475493389062028982e-01,2.449293598294706414e-16
3.200001422372242388e+01,1.200002687013034546e+02,-4.751629580691613623e-15,-1.988264198774275293e+00,2.163457322724181842e-01,2.449293598294706414e-16
3.200001242934892787e+01,1.200002689153763384e+02,-4.776122516674557182e-15,-1.991417122620130487e+00,1.850887455664459169e-01,2.449293598294706414e-16
3.200001063233140997e+01,1.200002690963482195e+02,-4.800615452657500741e-15,-1.994078694089193027e+00,1.537860909820474853e-01,2.449293598294706414e-16
3.200000883311325595e+01,1.200002692441744472e+02,-4.825108388640444299e-15,-1.996248256478529104e+00,1.224454919808499187e-01,2.449293598294706414e-16
3.200000703213839159e+01,1.200002693588185565e+02,-4.849601324623387858e-15,-1.997925274481083147e+00,9.107468138669730373e-02,2.449293598294706414e-16
3.200000522985117613e+01,1.200002694402522394e+02,-4.874094260606331417e-15,-1.999109334317756614e+00,5.968139947769223602e-02,2.449293598294706414e-16
