gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200252960605070029e+01,1.199999999999999858e+02,-3.435134271608333527e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200254313335306477e+01,1.199999999999999858e+02,-3.453503973595546324e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200255666065540794e+01,1.199999999999999858e+02,-3.471873675582759121e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200257018795772268e+01,1.199999999999999858e+02,-3.490243377569971917e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200258371526000190e+01,1.199999999999999858e+02,-3.508613079557184714e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200259724256225979e+01,1.199999999999999858e+02,-3.526982781544397510e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200261076986448217e+01,1.199999999999999858e+02,-3.545352483531610307e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200262429716668322e+01,1.199999999999999858e+02,-3.563722185518823104e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200263782446884164e+01,1.199999999999999858e+02,-3.582091887506035900e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200265135177097875e+01,1.199999999999999858e+02,-3.600461589493248697e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200266487907309454e+01,1.199999999999999858e+02,-3.618831291480461493e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200267840637517480e+01,1.199999999999999858e+02,-3.637200993467674290e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200269193367722664e+01,1.199999999999999858e+02,-3.655570695454887086e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
