ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.199994269596275487e+01,1.200001746738676189e+02,-4.580179028811008713e-15,-1.455066635114357965e+00,-1.372144703512344632e+00,2.449293598294706414e-16
3.199994139549792038e+01,1.200001732073365588e+02,-4.604671964793952272e-15,-1.426011484434398291e+00,-1.402316385934787357e+00,2.449293598294706414e-16
3.199994012149040756e+01,1.200001717091672617e+02,-4.629164900776895830e-15,-1.396330837987245665e+00,-1.431872966043369555e+00,2.449293598294706414e-16
3.199993887449904761e+01,1.200001701800169229e+02,-4.653657836759839389e-15,-1.366037714685386151e+00,-1.460801479345200882e+00,2.449293598294706414e-16
3.199993765507081278e+01,1.200001686205562805e+02,-4.678150772742782947e-15,-1.335145402093897093e+00,-1.489089236838251340e+00,2.449293598294706414e-16
3.199993646374057832e+01,1.200001670314693598e+02,-4.702643708725726506e-15,-1.303667450602081557e+00,-1.516723830577165089e+00,2.449293598294706414e-16
3.199993530103090578e+01,1.200001654134531606e+02,-4.727136644708670065e-15,-1.271617667479819858e+00,-1.543693139115796642e+00,2.449293598294706414e-16
3.199993416745179076e+01,1.200001637672174155e+02,-4.751629580691613623e-15,-1.239010110821244792e+00,-1.569985332824076707e+00,2.449293598294706414e-16
3.199993306350046396e+01,1.200001620934842350e+02,-4.776122516674557182e-15,-1.205859083378396424e+00,-1.595588879076879740e+00,2.449293598294706414e-16
3.199993198966116026e+01,1.200001603929877660e+02,-4.800615452657500741e-15,-1.172179126287563156e+00,-1.620492547312614162e+00,2.449293598294706414e-16
3.199993094640488778e+01,1.200001586664738937e+02,-4.825108388640444299e-15,-1.137985012691057785e+00,-1.644685413959317888e+00,2.449293598294706414e-16
3.199992993418927156e+01,1.200001569146999145e+02,-4.849601324623387858e-15,-1.103291741257229841e+00,-1.668156867226098017e+00,2.449293598294706414e-16
3.199992895345828003e+01,1.200001551384342235e+02,-4.874094260606331417e-15,-1.068114529601553508e+00,-1.690896611757812806e+00,2.449293598294706414e-16
