gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200015890830464116e+01,1.200002824376935138e+02,-4.641411368768436240e-15,-3.976283713708544387e-01,9.175465537404420280e-01,1.224646799147353207e-16
3.200015854776696500e+01,1.200002834077191096e+02,-4.653657836759911964e-15,-4.024271613485519428e-01,9.154520084684649728e-01,1.224646799147353207e-16
3.200015818290611236e+01,1.200002843755161308e+02,-4.665904304751387688e-15,-4.072149185823364381e-01,9.133323656172385174e-01,1.224646799147353207e-16
3.200015781373208767e+01,1.200002853410580315e+02,-4.678150772742863411e-15,-4.119915118134248599e-01,9.111876832978421659e-01,1.224646799147353207e-16
3.200015744025500197e+01,1.200002863043183794e+02,-4.690397240734339135e-15,-4.167568100891008709e-01,9.090180203078248589e-01,1.224646799147353207e-16
3.200015706248510128e+01,1.200002872652707140e+02,-4.702643708725814859e-15,-4.215106827663050448e-01,9.068234361295937074e-01,1.224646799147353207e-16
3.200015668043274530e+01,1.200002882238887167e+02,-4.714890176717290582e-15,-4.262529995152166129e-01,9.046039909287825198e-01,1.224646799147353207e-16
3.200015629410839324e+01,1.200002891801461260e+02,-4.727136644708766306e-15,-4.309836303228262722e-01,9.023597455526024547e-01,1.224646799147353207e-16
3.200015590352265349e+01,1.200002901340166801e+02,-4.739383112700242029e-15,-4.357024454965008342e-01,9.000907615281742435e-01,1.224646799147353207e-16
3.200015550868622682e+01,1.200002910854742737e+02,-4.751629580691717753e-15,-4.404093156675385479e-01,8.977971010608412072e-01,1.224646799147353207e-16
3.200015510960993481e+01,1.200002920344927873e+02,-4.763876048683193477e-15,-4.451041117947160397e-01,8.954788270324636201e-01,1.224646799147353207e-16
3.200015470630471981e+01,1.200002929810462433e+02,-4.776122516674669200e-15,-4.497867051678259842e-01,8.931360029996949779e-01,1.224646799147353207e-16
3.200015429878165207e+01,1.200002939251086360e+02,-4.788368984666144924e-15,-4.544569674112056146e-01,8.907686931922397244e-01,1.224646799147353207e-16
3.200015388705188712e+01,1.200002948666541442e+02,-4.800615452657620648e-15,-4.591147704872562962e-01,8.883769625110918833e-01,1.224646799147353207e-16
3.200015347112670838e+01,1.200002958056568758e+02,-4.812861920649096371e-15,-4.637599866999539411e-01,8.859608765267564801e-01,1.224646799147353207e-16
3.200015305101754137e+01,1.200002967420911801e+02,-4.825108388640572095e-15,-4.683924886983494851e-01,8.835205014774509813e-01,1.224646799147353207e-16
3.200015262673588268e+01,1.200002976759313214e+02,-4.837354856632047818e-15,-4.730121494800605952e-01,8.810559042672904129e-01,1.224646799147353207e-16
3.200015219829338520e+01,1.200002986071517341e+02,-4.849601324623523542e-15,-4.776188423947533290e-01,8.785671524644520503e-01,1.224646799147353207e-16
3.200015176570177289e+01,1.200002995357268389e+02,-4.861847792614999266e-15,-4.822124411476143568e-01,8.760543142993238996e-01,1.224646799147353207e-16
3.200015132897291181e+01,1.200003004616312410e+02,-4.874094260606474989e-15,-4.867928198028134701e-01,8.735174586626335280e-01,1.224646799147353207e-16
3.200015088811878883e+01,1.200003013848394886e+02,-4.886340728597950713e-15,-4.913598527869559862e-01,8.709566551035596849e-01,1.224646799147353207e-16
3.200015044315146895e+01,1.200003023053263433e+02,-4.898587196589426437e-15,-4.959134148925257168e-01,8.683719738278254940e-01,1.224646799147353207e-16
3.200014999408316640e+01,1.200003032230665099e+02,-4.910833664580902160e-15,-5.004533812813172222e-01,8.657634856957738823e-01,1.224646799147353207e-16
3.200014954092618069e+01,1.200003041380348776e+02,-4.923080132572377884e-15,-5.049796274878587399e-01,8.631312622204245777e-01,1.224646799147353207e-16
3.200014908369294631e+01,1.200003050502063360e+02,-4.935326600563853607e-15,-5.094920294228240110e-01,8.604753755655139003e-01,1.224646799147353207e-16
3.200014862239599722e+01,1.200003059595558739e+02,-4.947573068555329331e-15,-5.139904633764346142e-01,8.577958985435160111e-01,1.224646799147353207e-16
3.200014815704798110e+01,1.200003068660585370e+02,-4.959819536546805055e-15,-5.184748060218513643e-01,8.550929046136470646e-01,1.224646799147353207e-16
3.200014768766164508e+01,1.200003077696895417e+02,-4.972066004538280778e-15,-5.229449344185551629e-01,8.523664678798509309e-01,1.224646799147353207e-16
3.200014721424986419e+01,1.200003086704240474e+02,-4.984312472529756502e-15,-5.274007260157183019e-01,8.496166630887680427e-01,1.224646799147353207e-16
3.200014673682562005e+01,1.200003095682374123e+02,-4.996558940521232226e-15,-5.318420586555629992e-01,8.468435656276858126e-01,1.224646799147353207e-16
3.200014625540200086e+01,1.200003104631049666e+02,-5.008805408512707949e-15,-5.362688105767116076e-01,8.440472515224719530e-01,1.224646799147353207e-16
3.200014576999220139e+01,1.200003113550022107e+02,-5.021051876504183673e-15,-5.406808604175240562e-01,8.412277974354900323e-01,1.224646799147353207e-16
3.200014528060953012e+01,1.200003122439047019e+02,-5.033298344495659396e-15,-5.450780872194250781e-01,8.383852806634982668e-01,1.224646799147353207e-16
3.200014478726740919e+01,1.200003131297880685e+02,-5.045544812487135120e-15,-5.494603704302207792e-01,8.355197791355298831e-01,1.224646799147353207e-16
3.200014428997936022e+01,1.200003140126280101e+02,-5.057791280478610844e-15,-5.538275899074031061e-01,8.326313714107566044e-01,1.224646799147353207e-16
3.200014378875901144e+01,1.200003148924002971e+02,-5.070037748470086567e-15,-5.581796259214442113e-01,8.297201366763353736e-01,1.224646799147353207e-16
3.200014328362011184e+01,1.200003157690808848e+02,-5.082284216461562291e-15,-5.625163591590781609e-01,8.267861547452369786e-01,1.224646799147353207e-16
3.200014277457650280e+01,1.200003166426456431e+02,-5.094530684453038015e-15,-5.668376707265727621e-01,8.238295060540582471e-01,1.224646799147353207e-16
3.200014226164215358e+01,1.200003175130707120e+02,-5.106777152444513738e-15,-5.711434421529882899e-01,8.208502716608164773e-01,1.224646799147353207e-16
3.200014174483110452e+01,1.200003183803321747e+02,-5.119023620435989462e-15,-5.754335553934261105e-01,8.178485332427275489e-01,1.224646799147353207e-16
3.200014122415753803e+01,1.200003192444062705e+02,-5.131270088427465185e-15,-5.797078928322646485e-01,8.148243730939664919e-01,1.224646799147353207e-16
3.200014069963573604e+01,1.200003201052693242e+02,-5.143516556418940909e-15,-5.839663372863839186e-01,8.117778741234115136e-01,1.224646799147353207e-16
3.200014017128006572e+01,1.200003209628977032e+02,-5.155763024410416633e-15,-5.882087720083778448e-01,8.087091198523707058e-01,1.224646799147353207e-16
3.200013963910501502e+01,1.200003218172679169e+02,-5.168009492401892356e-15,-5.924350806897556998e-01,8.056181944122926541e-01,1.224646799147353207e-16
3.200013910312517851e+01,1.200003226683565316e+02,-5.180255960393368080e-15,-5.966451474641299990e-01,8.025051825424597274e-01,1.224646799147353207e-16
3.200013856335524309e+01,1.200003235161402131e+02,-5.192502428384843804e-15,-6.008388569103934040e-01,7.993701695876647140e-01,1.224646799147353207e-16
3.200013801981001649e+01,1.200003243605957408e+02,-5.204748896376319527e-15,-6.050160940558829692e-01,7.962132414958714710e-01,1.224646799147353207e-16
3.200013747250439167e+01,1.200003252016999369e+02,-5.216995364367795251e-15,-6.091767443795322867e-01,7.930344848158583648e-01,1.224646799147353207e-16
3.200013692145336819e+01,1.200003260394297797e+02,-5.229241832359270974e-15,-6.133206938150109755e-01,7.898339866948456134e-01,1.224646799147353207e-16
3.200013636667206640e+01,1.200003268737622477e+02,-5.241488300350746698e-15,-6.174478287538520682e-01,7.866118348761056422e-01,1.224646799147353207e-16
3.200013580817569192e+01,1.200003277046744898e+02,-5.253734768342222422e-15,-6.215580360485662981e-01,7.833681176965585635e-01,1.224646799147353207e-16
3.200013524597955694e+01,1.200003285321437545e+02,-5.265981236333698145e-15,-6.256512030157443949e-01,7.801029240843491142e-01,1.224646799147353207e-16
3.200013468009907314e+01,1.200003293561473328e+02,-5.278227704325173869e-15,-6.297272174391463917e-01,7.768163435564097163e-01,1.224646799147353207e-16
3.200013411054974455e+01,1.200003301766626294e+02,-5.290474172316649593e-15,-6.337859675727778308e-01,7.735084662160057745e-01,1.224646799147353207e-16
3.200013353734720312e+01,1.200003309936671627e+02,-5.302720640308125316e-15,-6.378273421439535351e-01,7.701793827502655398e-01,1.224646799147353207e-16
3.200013296050715894e+01,1.200003318071384939e+02,-5.314967108299601040e-15,-6.418512303563481680e-01,7.668291844276937663e-01,1.224646799147353207e-16
3.200013238004542160e+01,1.200003326170544113e+02,-5.327213576291076763e-15,-6.458575218930338036e-01,7.634579630956699337e-01,1.224646799147353207e-16
3.200013179597790014e+01,1.200003334233926040e+02,-5.339460044282552487e-15,-6.498461069195040629e-01,7.600658111779298176e-01,1.224646799147353207e-16
3.200013120832061730e+01,1.200003342261310451e+02,-5.351706512274028211e-15,-6.538168760866858165e-01,7.566528216720317390e-01,1.224646799147353207e-16
3.200013061708967399e+01,1.200003350252476935e+02,-5.363952980265503934e-15,-6.577697205339362307e-01,7.532190881468069366e-01,1.224646799147353207e-16
3.200013002230128478e+01,1.200003358207206219e+02,-5.376199448256979658e-15,-6.617045318920282693e-01,7.497647047397948405e-01,1.224646799147353207e-16
3.200012942397176374e+01,1.200003366125280593e+02,-5.388445916248455382e-15,-6.656212022861208721e-01,7.462897661546612493e-01,1.224646799147353207e-16
3.200012882211750309e+01,1.200003374006482915e+02,-5.400692384239931105e-15,-6.695196243387165902e-01,7.427943676586029609e-01,1.224646799147353207e-16
3.200012821675500163e+01,1.200003381850597179e+02,-5.412938852231406829e-15,-6.733996911726056744e-01,7.392786050797354180e-01,1.224646799147353207e-16
3.200012760790086475e+01,1.200003389657407808e+02,-5.425185320222882552e-15,-6.772612964137957325e-01,7.357425748044655878e-01,1.224646799147353207e-16
3.200012699557177598e+01,1.200003397426701355e+02,-5.437431788214358276e-15,-6.811043341944285068e-01,7.321863737748498524e-01,1.224646799147353207e-16
3.200012637978453256e+01,1.200003405158264655e+02,-5.449678256205834000e-15,-6.849286991556819970e-01,7.286100994859358027e-01,1.224646799147353207e-16
3.200012576055600988e+01,1.200003412851885685e+02,-5.461924724197309723e-15,-6.887342864506588169e-01,7.250138499830894867e-01,1.224646799147353207e-16
3.200012513790318280e+01,1.200003420507353695e+02,-5.474171192188785447e-15,-6.925209917472610055e-01,7.213977238593077823e-01,1.224646799147353207e-16
3.200012451184312567e+01,1.200003428124458651e+02,-5.486417660180261171e-15,-6.962887112310498505e-01,7.177618202525150037e-01,1.224646799147353207e-16
3.200012388239299810e+01,1.200003435702991510e+02,-5.498664128171736894e-15,-7.000373416080926114e-01,7.141062388428451868e-01,1.224646799147353207e-16
3.200012324957006626e+01,1.200003443242744936e+02,-5.510910596163212618e-15,-7.037667801077938101e-01,7.104310798499092749e-01,1.224646799147353207e-16
3.200012261339166741e+01,1.200003450743512019e+02,-5.523157064154688341e-15,-7.074769244857130879e-01,7.067364440300476502e-01,1.224646799147353207e-16
3.200012197387524537e+01,1.200003458205086844e+02,-5.535403532146164065e-15,-7.111676730263681856e-01,7.030224326735674545e-01,1.224646799147353207e-16
3.200012133103834344e+01,1.200003465627265484e+02,-5.547650000137639789e-15,-7.148389245460234909e-01,6.992891476019662544e-01,1.224646799147353207e-16
3.200012068489856887e+01,1.200003473009844015e+02,-5.559896468129115512e-15,-7.184905783954639302e-01,6.955366911651401640e-01,1.224646799147353207e-16
3.200012003547364969e+01,1.200003480352620073e+02,-5.572142936120591236e-15,-7.221225344627548726e-01,6.917651662385779776e-01,1.224646799147353207e-16
3.200011938278138501e+01,1.200003487655392576e+02,-5.584389404112066960e-15,-7.257346931759858233e-01,6.879746762205406485e-01,1.224646799147353207e-16
3.200011872683966629e+01,1.200003494917960865e+02,-5.596635872103542683e-15,-7.293269555060011289e-01,6.841653250292267785e-01,1.224646799147353207e-16
3.200011806766648448e+01,1.200003502140126272e+02,-5.608882340095018407e-15,-7.328992229691142501e-01,6.803372170999235635e-01,1.224646799147353207e-16
3.200011740527989446e+01,1.200003509321690558e+02,-5.621128808086494130e-15,-7.364513976298083797e-01,6.764904573821436395e-01,1.224646799147353207e-16
3.200011673969807191e+01,1.200003516462456901e+02,-5.633375276077969854e-15,-7.399833821034206283e-01,6.726251513367478285e-01,1.224646799147353207e-16
3.200011607093925647e+01,1.200003523562229759e+02,-5.645621744069445578e-15,-7.434950795588125549e-01,6.687414049330540067e-01,1.224646799147353207e-16
3.200011539902178725e+01,1.200003530620814161e+02,-5.657868212060921301e-15,-7.469863937210245997e-01,6.648393246459316508e-01,1.224646799147353207e-16
3.200011472396408863e+01,1.200003537638016695e+02,-5.670114680052397025e-15,-7.504572288739151942e-01,6.609190174528828399e-01,1.224646799147353207e-16
3.200011404578465601e+01,1.200003544613644806e+02,-5.682361148043872749e-15,-7.539074898627854404e-01,6.569805908311097120e-01,1.224646799147353207e-16
3.200011336450209143e+01,1.200003551547507783e+02,-5.694607616035348472e-15,-7.573370820969878014e-01,6.530241527545672664e-01,1.224646799147353207e-16
3.200011268013506793e+01,1.200003558439415059e+02,-5.706854084026824196e-15,-7.607459115525180282e-01,6.490498116910046189e-01,1.224646799147353207e-16
3.200011199270234385e+01,1.200003565289177629e+02,-5.719100552018299919e-15,-7.641338847745948737e-01,6.450576765989891603e-01,1.224646799147353207e-16
3.200011130222277700e+01,1.200003572096608195e+02,-5.731347020009775643e-15,-7.675009088802212665e-01,6.410478569249212777e-01,1.224646799147353207e-16
3.200011060871528201e+01,1.200003578861519742e+02,-5.743593488001251367e-15,-7.708468915607303851e-01,6.370204626000326442e-01,1.224646799147353207e-16
3.200010991219888723e+01,1.200003585583726959e+02,-5.755839955992727090e-15,-7.741717410843167446e-01,6.329756040373732962e-01,1.224646799147353207e-16
3.200010921269268493e+01,1.200003592263045391e+02,-5.768086423984202814e-15,-7.774753662985511848e-01,6.289133921287839435e-01,1.224646799147353207e-16
3.200010851021584557e+01,1.200003598899292143e+02,-5.780332891975678538e-15,-7.807576766328797602e-01,6.248339382418560684e-01,1.224646799147353207e-16
3.200010780478763195e+01,1.200003605492285033e+02,-5.792579359967154261e-15,-7.840185821011064204e-01,6.207373542168785896e-01,1.224646799147353207e-16
3.200010709642737794e+01,1.200003612041843297e+02,-5.804825827958629985e-15,-7.872579933038607036e-01,6.166237523637720930e-01,1.224646799147353207e-16
3.200010638515450978e+01,1.200003618547787738e+02,-5.817072295950105708e-15,-7.904758214310478870e-01,6.124932454590091835e-01,1.224646799147353207e-16
3.200010567098853187e+01,1.200003625009939725e+02,-5.829318763941581432e-15,-7.936719782642845944e-01,6.083459467425232914e-01,1.224646799147353207e-16
3.200010495394901255e+01,1.200003631428122191e+02,-5.841565231933057156e-15,-7.968463761793166400e-01,6.041819699146036005e-01,1.224646799147353207e-16
3.200010423405561966e+01,1.200003637802159204e+02,-5.853811699924532879e-15,-7.999989281484215509e-01,6.000014291327784299e-01,1.224646799147353207e-16
3.200010351132808495e+01,1.200003644131875689e+02,-5.866058167916008603e-15,-8.031295477427947693e-01,5.958044390086850717e-01,1.224646799147353207e-16
3.200010278578621126e+01,1.200003650417098555e+02,-5.878304635907484327e-15,-8.062381491349186469e-01,5.915911146049277480e-01,1.224646799147353207e-16
3.200010205744991509e+01,1.200003656657655284e+02,-5.890551103898960050e-15,-8.093246471009155618e-01,5.873615714319233572e-01,1.224646799147353207e-16
3.200010132633914850e+01,1.200003662853374777e+02,-5.902797571890435774e-15,-8.123889570228849388e-01,5.831159254447345619e-01,1.224646799147353207e-16
3.200010059247394167e+01,1.200003669004087072e+02,-5.915044039881911497e-15,-8.154309948912220607e-01,5.788542930398908881e-01,1.224646799147353207e-16
3.200009985587444561e+01,1.200003675109623913e+02,-5.927290507873387221e-15,-8.184506773069221142e-01,5.745767910521972777e-01,1.224646799147353207e-16
3.200009911656083261e+01,1.200003681169817611e+02,-5.939536975864862945e-15,-8.214479214838664722e-01,5.702835367515316500e-01,1.224646799147353207e-16
3.200009837455337447e+01,1.200003687184502041e+02,-5.951783443856338668e-15,-8.244226452510918790e-01,5.659746478396292524e-01,1.224646799147353207e-16
3.200009762987241402e+01,1.200003693153512359e+02,-5.964029911847814392e-15,-8.273747670550435362e-01,5.616502424468562404e-01,1.224646799147353207e-16
3.200009688253837226e+01,1.200003699076684995e+02,-5.976276379839290116e-15,-8.303042059618110926e-01,5.573104391289709358e-01,1.224646799147353207e-16
3.200009613257173413e+01,1.200003704953857522e+02,-5.988522847830765839e-15,-8.332108816593469802e-01,5.529553568638735372e-01,1.224646799147353207e-16
3.200009537999305564e+01,1.200003710784868645e+02,-6.000769315822241563e-15,-8.360947144596686531e-01,5.485851150483443961e-01,1.224646799147353207e-16
3.200009462482297096e+01,1.200003716569558634e+02,-6.013015783813717287e-15,-8.389556253010431730e-01,5.441998334947703020e-01,1.224646799147353207e-16
3.200009386708219239e+01,1.200003722307768896e+02,-6.025262251805193010e-15,-8.417935357501545868e-01,5.397996324278603320e-01,1.224646799147353207e-16
3.200009310679149621e+01,1.200003727999342260e+02,-6.037508719796668734e-15,-8.446083680042545394e-01,5.353846324813495983e-01,1.224646799147353207e-16
3.200009234397170133e+01,1.200003733644122406e+02,-6.049755187788144457e-15,-8.474000448932946794e-01,5.309549546946917831e-01,1.224646799147353207e-16
3.200009157864374743e+01,1.200003739241955003e+02,-6.062001655779620181e-15,-8.501684898820429659e-01,5.265107205097409038e-01,1.224646799147353207e-16
3.200009081082860263e+01,1.200003744792686149e+02,-6.074248123771095905e-15,-8.529136270721816571e-01,5.220520517674223093e-01,1.224646799147353207e-16
3.200009004054732031e+01,1.200003750296163787e+02,-6.086494591762571628e-15,-8.556353812043878682e-01,5.175790707043917971e-01,1.224646799147353207e-16
3.200008926782101781e+01,1.200003755752237140e+02,-6.098741059754047352e-15,-8.583336776603972540e-01,5.130918999496847377e-01,1.224646799147353207e-16
3.200008849267088351e+01,1.200003761160756426e+02,-6.110987527745523076e-15,-8.610084424650493728e-01,5.085906625213539867e-01,1.224646799147353207e-16
3.200008771511816974e+01,1.200003766521573709e+02,-6.123233995736998799e-15,-8.636596022883159529e-01,5.040754818230974710e-01,1.224646799147353207e-16
3.200008693518417857e+01,1.200003771834541766e+02,-6.135480463728474523e-15,-8.662870844473112841e-01,4.995464816408748399e-01,1.224646799147353207e-16
3.200008615289030445e+01,1.200003777099514934e+02,-6.147726931719950246e-15,-8.688908169082847355e-01,4.950037861395139571e-01,1.224646799147353207e-16
3.200008536825799865e+01,1.200003782316348975e+02,-6.159973399711425970e-15,-8.714707282885955086e-01,4.904475198593066243e-01,1.224646799147353207e-16
3.200008458130876221e+01,1.200003787484900926e+02,-6.172219867702901694e-15,-8.740267478586699612e-01,4.858778077125945893e-01,1.224646799147353207e-16
3.200008379206417430e+01,1.200003792605028821e+02,-6.184466335694377417e-15,-8.765588055439402781e-01,4.812947749803446751e-01,1.224646799147353207e-16
3.200008300054587096e+01,1.200003797676592541e+02,-6.196712803685853141e-15,-8.790668319267662678e-01,4.766985473087143044e-01,1.224646799147353207e-16
3.200008220677555926e+01,1.200003802699452962e+02,-6.208959271677328865e-15,-8.815507582483373961e-01,4.720892507056069776e-01,1.224646799147353207e-16
3.200008141077498180e+01,1.200003807673472522e+02,-6.221205739668804588e-15,-8.840105164105589441e-01,4.674670115372173140e-01,1.224646799147353207e-16
3.200008061256598069e+01,1.200003812598514372e+02,-6.233452207660280312e-15,-8.864460389779184046e-01,4.628319565245670453e-01,1.224646799147353207e-16
3.200007981217044062e+01,1.200003817474444219e+02,-6.245698675651756035e-15,-8.888572591793342248e-01,4.581842127400307940e-01,1.224646799147353207e-16
3.200007900961028895e+01,1.200003822301127769e+02,-6.257945143643231759e-15,-8.912441109099866754e-01,4.535239076038521944e-01,1.224646799147353207e-16
3.200007820490753829e+01,1.200003827078433147e+02,-6.270191611634707483e-15,-8.936065287331296236e-01,4.488511688806506306e-01,1.224646799147353207e-16
3.200007739808425100e+01,1.200003831806228902e+02,-6.282438079626183206e-15,-8.959444478818853197e-01,4.441661246759185944e-01,1.224646799147353207e-16
3.200007658916253206e+01,1.200003836484385857e+02,-6.294684547617658930e-15,-8.982578042610191993e-01,4.394689034325097166e-01,1.224646799147353207e-16
3.200007577816457882e+01,1.200003841112775405e+02,-6.306931015609134654e-15,-9.005465344486974777e-01,4.347596339271170840e-01,1.224646799147353207e-16
3.200007496511261706e+01,1.200003845691271209e+02,-6.319177483600610377e-15,-9.028105756982260921e-01,4.300384452667430635e-01,1.224646799147353207e-16
3.200007415002893651e+01,1.200003850219746937e+02,-6.331423951592086101e-15,-9.050498659397704371e-01,4.253054668851596887e-01,1.224646799147353207e-16
3.200007333293587664e+01,1.200003854698079095e+02,-6.343670419583561824e-15,-9.072643437820572254e-01,4.205608285393601098e-01,1.224646799147353207e-16
3.200007251385584794e+01,1.200003859126144761e+02,-6.355916887575037548e-15,-9.094539485140580304e-01,4.158046603060013280e-01,1.224646799147353207e-16
3.200007169281130359e+01,1.200003863503822288e+02,-6.368163355566513272e-15,-9.116186201066528438e-01,4.110370925778379925e-01,1.224646799147353207e-16
3.200007086982475357e+01,1.200003867830991879e+02,-6.380409823557988995e-15,-9.137582992142765370e-01,4.062582560601477599e-01,1.224646799147353207e-16
3.200007004491875762e+01,1.200003872107535159e+02,-6.392656291549464719e-15,-9.158729271765456703e-01,4.014682817671477721e-01,1.224646799147353207e-16
3.200006921811592520e+01,1.200003876333334460e+02,-6.404902759540940443e-15,-9.179624460198662073e-01,3.966673010184028625e-01,1.224646799147353207e-16
3.200006838943893683e+01,1.200003880508273681e+02,-6.417149227532416166e-15,-9.200267984590236869e-01,3.918554454352254357e-01,1.224646799147353207e-16
3.200006755891050858e+01,1.200003884632239277e+02,-6.429395695523891890e-15,-9.220659278987533014e-01,3.870328469370670210e-01,1.224646799147353207e-16
3.200006672655339912e+01,1.200003888705117276e+02,-6.441642163515367613e-15,-9.240797784352910993e-01,3.821996377379016097e-01,1.224646799147353207e-16
3.200006589239043819e+01,1.200003892726796693e+02,-6.453888631506843337e-15,-9.260682948579076479e-01,3.773559503426008321e-01,1.224646799147353207e-16
3.200006505644448396e+01,1.200003896697166823e+02,-6.466135099498319061e-15,-9.280314226504204900e-01,3.725019175433014196e-01,1.224646799147353207e-16
3.200006421873847273e+01,1.200003900616119097e+02,-6.478381567489794784e-15,-9.299691079926897253e-01,3.676376724157645048e-01,1.224646799147353207e-16
3.200006337929535505e+01,1.200003904483545796e+02,-6.490628035481270508e-15,-9.318812977620927196e-01,3.627633483157274852e-01,1.224646799147353207e-16
3.200006253813815249e+01,1.200003908299340907e+02,-6.502874503472746232e-15,-9.337679395349811617e-01,3.578790788752478358e-01,1.224646799147353207e-16
3.200006169528992217e+01,1.200003912063400406e+02,-6.515120971464221955e-15,-9.356289815881175809e-01,3.529849979990394293e-01,1.224646799147353207e-16
3.200006085077377094e+01,1.200003915775620555e+02,-6.527367439455697679e-15,-9.374643729000942116e-01,3.480812398608018055e-01,1.224646799147353207e-16
3.200006000461284117e+01,1.200003919435899462e+02,-6.539613907447173402e-15,-9.392740631527310979e-01,3.431679388995413915e-01,1.224646799147353207e-16
3.200005915683036051e+01,1.200003923044137082e+02,-6.551860375438649126e-15,-9.410580027324556562e-01,3.382452298158859505e-01,1.224646799147353207e-16
3.200005830744954238e+01,1.200003926600234223e+02,-6.564106843430124850e-15,-9.428161427316632537e-01,3.333132475683918128e-01,1.224646799147353207e-16
3.200005745649367839e+01,1.200003930104093826e+02,-6.576353311421600573e-15,-9.445484349500575805e-01,3.283721273698435583e-01,1.224646799147353207e-16
3.200005660398610985e+01,1.200003933555619682e+02,-6.588599779413076297e-15,-9.462548318959725924e-01,3.234220046835474816e-01,1.224646799147353207e-16
3.200005574995020652e+01,1.200003936954717005e+02,-6.600846247404552021e-15,-9.479352867876739142e-01,3.184630152196175068e-01,1.224646799147353207e-16
3.200005489440937367e+01,1.200003940301292573e+02,-6.613092715396027744e-15,-9.495897535546419244e-01,3.134952949312548864e-01,1.224646799147353207e-16
3.200005403738705922e+01,1.200003943595255009e+02,-6.625339183387503468e-15,-9.512181868388343009e-01,3.085189800110206826e-01,1.224646799147353207e-16
3.200005317890678924e+01,1.200003946836513506e+02,-6.637585651378979191e-15,-9.528205419959300260e-01,3.035342068871021981e-01,1.224646799147353207e-16
3.200005231899206848e+01,1.200003950024979389e+02,-6.649832119370454915e-15,-9.543967750965530739e-01,2.985411122195726907e-01,1.224646799147353207e-16
3.200005145766647985e+01,1.200003953160565260e+02,-6.662078587361930639e-15,-9.559468429274767809e-01,2.935398328966447590e-01,1.224646799147353207e-16
3.200005059495364890e+01,1.200003956243185286e+02,-6.674325055353406362e-15,-9.574707029928084534e-01,2.885305060309173442e-01,1.224646799147353207e-16
3.200004973087721538e+01,1.200003959272755054e+02,-6.686571523344882086e-15,-9.589683135151546578e-01,2.835132689556169039e-01,1.224646799147353207e-16
3.200004886546087590e+01,1.200003962249191147e+02,-6.698817991336357810e-15,-9.604396334367665267e-01,2.784882592208323682e-01,1.224646799147353207e-16
3.200004799872834127e+01,1.200003965172412279e+02,-6.711064459327833533e-15,-9.618846224206650808e-01,2.734556145897439894e-01,1.224646799147353207e-16
3.200004713070339335e+01,1.200003968042337874e+02,-6.723310927319309257e-15,-9.633032408517473444e-01,2.684154730348464746e-01,1.224646799147353207e-16
3.200004626140982822e+01,1.200003970858889772e+02,-6.735557395310784980e-15,-9.646954498378725873e-01,2.633679727341665666e-01,1.224646799147353207e-16
3.200004539087145616e+01,1.200003973621990525e+02,-6.747803863302260704e-15,-9.660612112109280281e-01,2.583132520674747967e-01,1.224646799147353207e-16
3.200004451911216563e+01,1.200003976331564388e+02,-6.760050331293736428e-15,-9.674004875278757742e-01,2.532514496124915748e-01,1.224646799147353207e-16
3.200004364615584507e+01,1.200003978987536897e+02,-6.772296799285212151e-15,-9.687132420717790016e-01,2.481827041410881729e-01,1.224646799147353207e-16
3.200004277202643266e+01,1.200003981589835718e+02,-6.784543267276687875e-15,-9.699994388528088152e-01,2.431071546154821295e-01,1.224646799147353207e-16
3.200004189674789501e+01,1.200003984138389086e+02,-6.796789735268163599e-15,-9.712590426092307938e-01,2.380249401844276025e-01,1.224646799147353207e-16
3.200004102034421294e+01,1.200003986633127369e+02,-6.809036203259639322e-15,-9.724920188083716610e-01,2.329362001794005044e-01,1.224646799147353207e-16
3.200004014283943121e+01,1.200003989073981927e+02,-6.821282671251115046e-15,-9.736983336475659723e-01,2.278410741107785575e-01,1.224646799147353207e-16
3.200003926425760170e+01,1.200003991460885970e+02,-6.833529139242590769e-15,-9.748779540550831513e-01,2.227397016640167982e-01,1.224646799147353207e-16
3.200003838462281180e+01,1.200003993793773986e+02,-6.845775607234066493e-15,-9.760308476910337649e-01,2.176322226958177231e-01,1.224646799147353207e-16
3.200003750395917024e+01,1.200003996072582026e+02,-6.858022075225542217e-15,-9.771569829482564806e-01,2.125187772302973288e-01,1.224646799147353207e-16
3.200003662229082835e+01,1.200003998297247989e+02,-6.870268543217017940e-15,-9.782563289531843731e-01,2.073995054551460715e-01,1.224646799147353207e-16
3.200003573964195169e+01,1.200004000467710483e+02,-6.882515011208493664e-15,-9.793288555666912476e-01,2.022745477177856355e-01,1.224646799147353207e-16
3.200003485603674847e+01,1.200004002583910108e+02,-6.894761479199969388e-15,-9.803745333849184229e-01,1.971440445215212611e-01,1.224646799147353207e-16
3.200003397149943396e+01,1.200004004645788882e+02,-6.907007947191445111e-15,-9.813933337400800871e-01,1.920081365216897151e-01,1.224646799147353207e-16
3.200003308605425190e+01,1.200004006653290105e+02,-6.919254415182920835e-15,-9.823852287012498907e-01,1.868669645218032083e-01,1.224646799147353207e-16
3.200003219972550284e+01,1.200004008606359065e+02,-6.931500883174396558e-15,-9.833501910751265562e-01,1.817206694696891500e-01,1.224646799147353207e-16
