ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
1.987457897239873317e+00,2.236316317045975999e-01,2.449293598294706414e-16
1.987340531560257473e+00,2.246722315235976097e-01,2.449293598294706414e-16
1.987222621039963055e+00,2.257127697474372863e-01,2.449293598294706414e-16
1.987104165711315762e+00,2.267532460908462943e-01,2.449293598294706414e-16
1.986985165606790948e+00,2.277936602685712575e-01,2.449293598294706414e-16
1.986865620759013407e+00,2.288340119953767571e-01,2.449293598294706414e-16
1.986745531200756920e+00,2.298743009860439723e-01,2.449293598294706414e-16
1.986624896964944709e+00,2.309145269553713742e-01,2.449293598294706414e-16
1.986503718084649428e+00,2.319546896181746698e-01,2.449293598294706414e-16
1.986381994593092948e+00,2.329947886892869136e-01,2.449293598294706414e-16
1.986259726523646574e+00,2.340348238835590344e-01,2.449293598294706414e-16
1.986136913909830826e+00,2.350747949158590588e-01,2.449293598294706414e-16
1.986013556785315437e+00,2.361147015010730266e-01,2.449293598294706414e-16
1.985889655183919356e+00,2.371545433541042136e-01,2.449293598294706414e-16
1.985765209139611187e+00,2.381943201898736318e-01,2.449293598294706414e-16
1.985640218686508529e+00,2.392340317233210001e-01,2.449293598294706414e-16
1.985514683858877971e+00,2.402736776694030796e-01,2.449293598294706414e-16
1.985388604691135761e+00,2.413132577430950332e-01,2.449293598294706414e-16
1.985261981217847138e+00,2.423527716593896209e-01,2.449293598294706414e-16
1.985134813473727000e+00,2.433922191332982266e-01,2.449293598294706414e-16
1.985007101493638570e+00,2.444315998798504419e-01,2.449293598294706414e-16
1.984878845312595397e+00,2.454709136140941217e-01,2.449293598294706414e-16
1.984750044965759130e+00,2.465101600510955226e-01,2.449293598294706414e-16
1.984620700488441525e+00,2.475493389059388871e-01,2.449293598294706414e-16
1.984490811916103103e+00,2.485884498937274700e-01,2.449293598294706414e-16
1.984360379284353160e+00,2.496274927295834833e-01,2.449293598294706414e-16
1.984229402628950867e+00,2.506664671286470414e-01,2.449293598294706414e-16
1.984097881985803946e+00,2.517053728060774098e-01,2.449293598294706414e-16
1.983965817390969999e+00,2.527442094770522840e-01,2.449293598294706414e-16
1.983833208880654952e+00,2.537829768567690936e-01,2.449293598294706414e-16
1.983700056491214392e+00,2.548216746604439198e-01,2.449293598294706414e-16
1.983566360259152450e+00,2.558603026033118288e-01,2.449293598294706414e-16
1.983432120221122918e+00,2.568988604006266496e-01,2.449293598294706414e-16
