ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.200021856555271427e+01,1.200000901565463778e+02,-3.208574613766113814e-15,1.553632687112696420e+00,1.259454434878444662e+00,2.449293598294706414e-16
3.200021996396885982e+01,1.200000914932710714e+02,-3.233067549749061317e-15,1.547016932431887648e+00,1.267571935145706874e+00,2.449293598294706414e-16
3.200022135640156051e+01,1.200000928385698558e+02,-3.257560485732008820e-15,1.540358765500406291e+00,1.275654684288057616e+00,2.449293598294706414e-16
3.200022274281264600e+01,1.200000941924058537e+02,-3.282053421714956323e-15,1.533658368855262077e+00,1.283702460712846438e+00,2.449293598294706414e-16
3.200022412316408804e+01,1.200000955547419323e+02,-3.306546357697903826e-15,1.526915926191213524e+00,1.291715043786216821e+00,2.449293598294706414e-16
3.200022549741805733e+01,1.200000969255407455e+02,-3.331039293680851329e-15,1.520131622355732626e+00,1.299692213839156896e+00,2.449293598294706414e-16
3.200022686553688089e+01,1.200000983047646912e+02,-3.355532229663798832e-15,1.513305643343935580e+00,1.307633752173519515e+00,2.449293598294706414e-16
3.200022822748304208e+01,1.200000996923759971e+02,-3.380025165646746335e-15,1.506438176293485309e+00,1.315539441068019899e+00,2.449293598294706414e-16
3.200022958321920186e+01,1.200001010883366064e+02,-3.404518101629693838e-15,1.499529409479460229e+00,1.323409063784203310e+00,2.449293598294706414e-16
3.200023093270819885e+01,1.200001024926082351e+02,-3.429011037612641341e-15,1.492579532309192381e+00,1.331242404572387628e+00,2.449293598294706414e-16
3.200023227591303510e+01,1.200001039051524003e+02,-3.453503973595588844e-15,1.485588735317074915e+00,1.339039248677578398e+00,2.449293598294706414e-16
3.200023361279689027e+01,1.200001053259303632e+02,-3.477996909578536347e-15,1.478557210159339164e+00,1.346799382345355900e+00,2.449293598294706414e-16
3.200023494332310037e+01,1.200001067549031859e+02,-3.502489845561483850e-15,1.471485149608798837e+00,1.354522592827735350e+00,2.449293598294706414e-16
3.200023626745519323e+01,1.200001081920316750e+02,-3.526982781544431353e-15,1.464372747549566700e+00,1.362208668389000232e+00,2.449293598294706414e-16
3.200023758515687433e+01,1.200001096372764522e+02,-3.551475717527378855e-15,1.457220198971737712e+00,1.369857398311506547e+00,2.449293598294706414e-16
3.200023889639201968e+01,1.200001110905978976e+02,-3.575968653510322809e-15,1.450027699966044414e+00,1.377468572901459520e+00,2.449293598294706414e-16
3.200024020112466161e+01,1.200001125519561356e+02,-3.600461589493266367e-15,1.442795447718480117e+00,1.385041983494663009e+00,2.449293598294706414e-16
3.200024149931904560e+01,1.200001140213111199e+02,-3.624954525476209926e-15,1.435523640504893894e+00,1.392577422462240033e+00,2.449293598294706414e-16
3.200024279093958768e+01,1.200001154986225913e+02,-3.649447461459153484e-15,1.428212477685553594e+00,1.400074683216324889e+00,2.449293598294706414e-16
3.200024407595085307e+01,1.200001169838500346e+02,-3.673940397442097043e-15,1.420862159699680882e+00,1.407533560215726620e+00,2.449293598294706414e-16
3.200024535431763439e+01,1.200001184769526930e+02,-3.698433333425040602e-15,1.413472888059956967e+00,1.414953848971564287e+00,2.449293598294706414e-16
3.200024662600488057e+01,1.200001199778896819e+02,-3.722926269407984160e-15,1.406044865346995909e+00,1.422335346052873817e+00,2.449293598294706414e-16
3.200024789097772526e+01,1.200001214866198467e+02,-3.747419205390927719e-15,1.398578295203792843e+00,1.429677849092183539e+00,2.449293598294706414e-16
3.200024914920148689e+01,1.200001230031017911e+02,-3.771912141373871278e-15,1.391073382330139996e+00,1.436981156791063974e+00,2.449293598294706414e-16
3.200025040064166859e+01,1.200001245272939769e+02,-3.796405077356814836e-15,1.383530332477014735e+00,1.444245068925644970e+00,2.449293598294706414e-16
3.200025164526397248e+01,1.200001260591546099e+02,-3.820898013339758395e-15,1.375949352440939411e+00,1.451469386352106206e+00,2.449293598294706414e-16
3.200025288303426407e+01,1.200001275986416687e+02,-3.845390949322701954e-15,1.368330650058311004e+00,1.458653911012135929e+00,2.449293598294706414e-16
3.200025411391861496e+01,1.200001291457129611e+02,-3.869883885305645512e-15,1.360674434199703908e+00,1.465798445938361505e+00,2.449293598294706414e-16
3.200025533788328147e+01,1.200001307003260962e+02,-3.894376821288589071e-15,1.352980914764143394e+00,1.472902795259748876e+00,2.449293598294706414e-16
3.200025655489470466e+01,1.200001322624384414e+02,-3.918869757271532630e-15,1.345250302673351106e+00,1.479966764206972707e+00,2.449293598294706414e-16
3.200025776491951746e+01,1.200001338320071369e+02,-3.943362693254476188e-15,1.337482809865962796e+00,1.486990159117755894e+00,2.449293598294706414e-16
3.200025896792455171e+01,1.200001354089891947e+02,-3.967855629237419747e-15,1.329678649291717196e+00,1.493972787442179095e+00,2.449293598294706414e-16
3.200026016387682404e+01,1.200001369933413713e+02,-3.992348565220363305e-15,1.321838034905618908e+00,1.500914457747959618e+00,2.449293598294706414e-16
3.200026135274354999e+01,1.200001385850202098e+02,-4.016841501203306864e-15,1.313961181662071986e+00,1.507814979725699445e+00,2.449293598294706414e-16
3.200026253449212987e+01,1.200001401839820971e+02,-4.041334437186250423e-15,1.306048305508987095e+00,1.514674164194102612e+00,2.449293598294706414e-16
3.200026370909017004e+01,1.200001417901831786e+02,-4.065827373169193981e-15,1.298099623381861134e+00,1.521491823105162178e+00,2.449293598294706414e-16
3.200026487650546869e+01,1.200001434035794574e+02,-4.090320309152137540e-15,1.290115353197829551e+00,1.528267769549315425e+00,2.449293598294706414e-16
3.200026603670601588e+01,1.200001450241266525e+02,-4.114813245135081099e-15,1.282095713849693119e+00,1.535001817760567322e+00,2.449293598294706414e-16
3.200026718966000772e+01,1.200001466517803692e+02,-4.139306181118024657e-15,1.274040925199915408e+00,1.541693783121584671e+00,2.449293598294706414e-16
3.200026833533583215e+01,1.200001482864959570e+02,-4.163799117100968216e-15,1.265951208074596046e+00,1.548343482168756724e+00,2.449293598294706414e-16
3.200026947370208319e+01,1.200001499282286517e+02,-4.188292053083911775e-15,1.257826784257416675e+00,1.554950732597224938e+00,2.449293598294706414e-16
3.200027060472755380e+01,1.200001515769333622e+02,-4.212784989066855333e-15,1.249667876483560036e+00,1.561515353265881201e+00,2.449293598294706414e-16
3.200027172838123590e+01,1.200001532325649691e+02,-4.237277925049798892e-15,1.241474708433604635e+00,1.568037164202333633e+00,2.449293598294706414e-16
3.200027284463232036e+01,1.200001548950780261e+02,-4.261770861032742451e-15,1.233247504727390975e+00,1.574515986607841311e+00,2.449293598294706414e-16
3.200027395345020409e+01,1.200001565644269874e+02,-4.286263797015686009e-15,1.224986490917864490e+00,1.580951642862215012e+00,2.449293598294706414e-16
3.200027505480449719e+01,1.200001582405660656e+02,-4.310756732998629568e-15,1.216691893484892040e+00,1.587343956528687539e+00,2.449293598294706414e-16
3.200027614866498737e+01,1.200001599234493312e+02,-4.335249668981573126e-15,1.208363939829052214e+00,1.593692752358750742e+00,2.449293598294706414e-16
3.200027723500171106e+01,1.200001616130306417e+02,-4.359742604964516685e-15,1.200002858265401207e+00,1.599997856296959897e+00,2.449293598294706414e-16
3.200027831378486098e+01,1.200001633092636553e+02,-4.384235540947460244e-15,1.191608878017213824e+00,1.606259095485705668e+00,2.449293598294706414e-16
3.200027938498487856e+01,1.200001650121018884e+02,-4.408728476930403802e-15,1.183182229209698511e+00,1.612476298269952313e+00,2.449293598294706414e-16
3.200028044857238996e+01,1.200001667214986583e+02,-4.433221412913347361e-15,1.174723142863689285e+00,1.618649294201945477e+00,2.449293598294706414e-16
3.200028150451823450e+01,1.200001684374070692e+02,-4.457714348896290920e-15,1.166231850889311028e+00,1.624777914045883342e+00,2.449293598294706414e-16
3.200028255279345757e+01,1.200001701597801258e+02,-4.482207284879234478e-15,1.157708586079623014e+00,1.630861989782556698e+00,2.449293598294706414e-16
3.200028359336933903e+01,1.200001718885706055e+02,-4.506700220862178037e-15,1.149153582104235349e+00,1.636901354613956139e+00,2.449293598294706414e-16
