gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200084320212904743e+01,1.199999999999999858e+02,-1.145044757202811185e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200084771123104588e+01,1.199999999999999858e+02,-1.151167991198548258e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200085222033303012e+01,1.199999999999999858e+02,-1.157291225194285331e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200085672943502146e+01,1.199999999999999858e+02,-1.163414459190022404e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200086123853700570e+01,1.199999999999999858e+02,-1.169537693185759477e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200086574763898284e+01,1.199999999999999858e+02,-1.175660927181496550e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200087025674095997e+01,1.199999999999999858e+02,-1.181784161177233623e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200087476584293000e+01,1.199999999999999858e+02,-1.187907395172970696e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200087927494490003e+01,1.199999999999999858e+02,-1.194030629168707769e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200088378404687006e+01,1.199999999999999858e+02,-1.200153863164444842e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200088829314883299e+01,1.199999999999999858e+02,-1.206277097160181915e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200089280225079591e+01,1.199999999999999858e+02,-1.212400331155918987e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200089731135275173e+01,1.199999999999999858e+02,-1.218523565151656060e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
