gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200187959208319910e+01,1.199999999999999858e+02,-2.552433351718887258e-14,2.051000000000047407e+01,-1.255875292525639820e-15,2.511750585051279641e-15
3.200189812899844100e+01,1.199999999999999858e+02,-2.577605966675362543e-14,2.061000000000048971e+01,-1.261998526521377485e-15,2.523997053042754970e-15
3.200191675609565323e+01,1.199999999999999858e+02,-2.602901046311752033e-14,2.071000000000050534e+01,-1.268121760517115150e-15,2.536243521034230299e-15
3.200193547337483579e+01,1.199999999999999858e+02,-2.628318590628055729e-14,2.081000000000052097e+01,-1.274244994512852814e-15,2.548489989025705628e-15
3.200195428083598870e+01,1.199999999999999858e+02,-2.653858599624273629e-14,2.091000000000053660e+01,-1.280368228508590676e-15,2.560736457017181352e-15
3.200197317847910483e+01,1.199999999999999858e+02,-2.679521073300406050e-14,2.101000000000055223e+01,-1.286491462504328341e-15,2.572982925008656681e-15
3.200199216630419130e+01,1.199999999999999858e+02,-2.705306011656455515e-14,2.111000000000056787e+01,-1.292614696500066005e-15,2.585229393000132010e-15
3.200201124431124100e+01,1.199999999999999858e+02,-2.731213414692419186e-14,2.121000000000058350e+01,-1.298737930495803867e-15,2.597475860991607734e-15
3.200203041250026104e+01,1.199999999999999858e+02,-2.757243282408297062e-14,2.131000000000059913e+01,-1.304861164491541532e-15,2.609722328983083063e-15
3.200204967087124430e+01,1.199999999999999858e+02,-2.783395614804089143e-14,2.141000000000061476e+01,-1.310984398487279196e-15,2.621968796974558392e-15
3.200206901942419080e+01,1.199999999999999858e+02,-2.809670411879795429e-14,2.151000000000063039e+01,-1.317107632483017058e-15,2.634215264966034116e-15
3.200208845815910053e+01,1.199999999999999858e+02,-2.836067673635416867e-14,2.161000000000064603e+01,-1.323230866478754723e-15,2.646461732957509445e-15
3.200210798707597348e+01,1.199999999999999858e+02,-2.862587400070953140e-14,2.171000000000066166e+01,-1.329354100474492387e-15,2.658708200948984774e-15
3.200212760617480967e+01,1.199999999999999858e+02,-2.889229591186403619e-14,2.181000000000067729e+01,-1.335477334470230052e-15,2.670954668940460104e-15
